front,back,unidad,materia,submateria,tipo,nivel
Principio de la omnimoda libertad de enajenar.,Facultad del dueño para desprenderse de sus bienes sin restricciones arbitrarias.,DERECHO_CIVIL_1,EL_DERECHO_CIVIL_Y_CODIFICACION,PRINCIPIOS_FUNDAMENTALES,CIVIL,BASICO
Relación entre autonomía de voluntad y fuerza obligatoria.,Los contratos válidamente celebrados son 'ley para las partes' (Art. 1545).,DERECHO_CIVIL_1,EL_DERECHO_CIVIL_Y_CODIFICACION,PRINCIPIOS_FUNDAMENTALES,CIVIL,INTERMEDIO
Límites a la autonomía de la voluntad.,"La ley, el orden público y las buenas costumbres (Art. 1461, 1467, 10).",DERECHO_CIVIL_1,EL_DERECHO_CIVIL_Y_CODIFICACION,PRINCIPIOS_FUNDAMENTALES,CIVIL,INTERMEDIO
¿Cómo se manifiesta la libre circulación en el Libro III?,En la prohibición de usufructos sucesivos y el fomento de la división de la comunidad.,DERECHO_CIVIL_1,EL_DERECHO_CIVIL_Y_CODIFICACION,PRINCIPIOS_FUNDAMENTALES,CIVIL,INTERMEDIO
Diferencie buena fe subjetiva de objetiva.,Subjetiva: estado psicológico (creencia). Objetiva: estándar de conducta (actuar leal).,DERECHO_CIVIL_1,EL_DERECHO_CIVIL_Y_CODIFICACION,PRINCIPIOS_FUNDAMENTALES,CIVIL,INTERMEDIO
Requisitos del enriquecimiento sin causa.,1. Enriquecimiento; 2. Empobrecimiento; 3. Correlatividad; 4. Falta de causa legal.,DERECHO_CIVIL_1,EL_DERECHO_CIVIL_Y_CODIFICACION,PRINCIPIOS_FUNDAMENTALES,CIVIL,INTERMEDIO
¿Cuándo el error común constituye derecho?,"Cuando es compartido por muchos, recae sobre un hecho y hay buena fe (apariencia jurídica).",DERECHO_CIVIL_1,EL_DERECHO_CIVIL_Y_CODIFICACION,PRINCIPIOS_FUNDAMENTALES,CIVIL,INTERMEDIO
Manifestación de la protección al cónyuge más débil.,Normas sobre compensación económica y bienes familiares en la Ley de Matrimonio Civil.,DERECHO_CIVIL_1,EL_DERECHO_CIVIL_Y_CODIFICACION,PRINCIPIOS_FUNDAMENTALES,CIVIL,INTERMEDIO
Presunción general de buena fe.,"El Art. 707 establece que 'La buena fe se presume, excepto en los casos en que la ley establece la presunción contraria'.",DERECHO_CIVIL_1,EL_DERECHO_CIVIL_Y_CODIFICACION,PRINCIPIOS_FUNDAMENTALES,CIVIL,INTERMEDIO
¿Cómo limita el orden público a la autonomía privada?,Anulando pactos que vulneren intereses esenciales del Estado o la moral social (objeto ilícito).,DERECHO_CIVIL_1,EL_DERECHO_CIVIL_Y_CODIFICACION,PRINCIPIOS_FUNDAMENTALES,CIVIL,INTERMEDIO
El principio de reparación integral del daño.,Obliga a indemnizar tanto el daño patrimonial como el extrapatrimonial (daño moral).,DERECHO_CIVIL_1,EL_DERECHO_CIVIL_Y_CODIFICACION,PRINCIPIOS_FUNDAMENTALES,CIVIL,INTERMEDIO
Manifestación de la libre circulación en la partición.,Nadie está obligado a permanecer en la indivisión; siempre se puede pedir la partición (Art. 1317).,DERECHO_CIVIL_1,EL_DERECHO_CIVIL_Y_CODIFICACION,PRINCIPIOS_FUNDAMENTALES,CIVIL,INTERMEDIO
Buena fe en la formación del contrato.,"Exige lealtad en las tratativas preliminares, evitando rupturas injustificadas que dañen a la contraparte.",DERECHO_CIVIL_1,EL_DERECHO_CIVIL_Y_CODIFICACION,PRINCIPIOS_FUNDAMENTALES,CIVIL,INTERMEDIO
Relación entre apariencia y el heredero aparente.,Permite validar pagos hechos de buena fe a quien parece ser el dueño del crédito (Art. 1576).,DERECHO_CIVIL_1,EL_DERECHO_CIVIL_Y_CODIFICACION,PRINCIPIOS_FUNDAMENTALES,CIVIL,INTERMEDIO
Analice la tensión entre autonomía de voluntad y contratos de adhesión.,"En los contratos de adhesión la libertad contractual se ve mermada, interviniendo la ley para proteger al más débil.",DERECHO_CIVIL_1,EL_DERECHO_CIVIL_Y_CODIFICACION,PRINCIPIOS_FUNDAMENTALES,CIVIL,AVANZADO
Evalué el principio de buena fe como límite al ejercicio de derechos.,Impide el abuso del derecho; no se puede ejercer una facultad legal solo para dañar o contra la lealtad.,DERECHO_CIVIL_1,EL_DERECHO_CIVIL_Y_CODIFICACION,PRINCIPIOS_FUNDAMENTALES,CIVIL,AVANZADO
Análisis del enriquecimiento sin causa como principio general.,Funciona como fuente de obligaciones cuando no hay otra acción (carácter subsidiario de la 'actio in rem verso').,DERECHO_CIVIL_1,EL_DERECHO_CIVIL_Y_CODIFICACION,PRINCIPIOS_FUNDAMENTALES,CIVIL,AVANZADO
¿Cómo influye la libre circulación de bienes en la economía nacional?,"Faculta el mercado al eliminar trabas feudales, permitiendo que el capital fluya hacia usos más productivos.",DERECHO_CIVIL_1,EL_DERECHO_CIVIL_Y_CODIFICACION,PRINCIPIOS_FUNDAMENTALES,CIVIL,AVANZADO
Analice la constitucionalización de la propiedad privada.,"La CPR refuerza el Código al garantizar el derecho de propiedad, pero añade la 'función social' como límite.",DERECHO_CIVIL_1,EL_DERECHO_CIVIL_Y_CODIFICACION,PRINCIPIOS_FUNDAMENTALES,CIVIL,AVANZADO
La responsabilidad civil como mecanismo de prevención.,"Más allá de reparar, el sistema busca desincentivar conductas negligentes mediante la amenaza de indemnización.",DERECHO_CIVIL_1,EL_DERECHO_CIVIL_Y_CODIFICACION,PRINCIPIOS_FUNDAMENTALES,CIVIL,AVANZADO
Crítica al principio de indisolubilidad del matrimonio de Bello.,Reflejaba una moral religiosa que hoy ha sido superada por la autonomía personal y el derecho al divorcio.,DERECHO_CIVIL_1,EL_DERECHO_CIVIL_Y_CODIFICACION,PRINCIPIOS_FUNDAMENTALES,CIVIL,AVANZADO
Evalué la protección de la apariencia frente a la seguridad estática.,La apariencia prefiere la seguridad del tráfico (dinámica) sobre el derecho real del verdadero dueño.,DERECHO_CIVIL_1,EL_DERECHO_CIVIL_Y_CODIFICACION,PRINCIPIOS_FUNDAMENTALES,CIVIL,AVANZADO
¿Qué es la descodificación?,Fenómeno de dispersión normativa donde leyes especiales fuera del Código regulan materias civiles.,DERECHO_CIVIL_1,EL_DERECHO_CIVIL_Y_CODIFICACION,DERECHO_CIVIL_ACTUALIDAD,CIVIL,BASICO
Mencione una ley que modifique el Derecho de Familia.,Ley N° 19.585 que igualó los derechos de todos los hijos (filiación).,DERECHO_CIVIL_1,EL_DERECHO_CIVIL_Y_CODIFICACION,DERECHO_CIVIL_ACTUALIDAD,CIVIL,BASICO
¿Qué es la constitucionalización del Derecho Civil?,Interpretación de normas civiles a la luz de los derechos fundamentales de la Constitución.,DERECHO_CIVIL_1,EL_DERECHO_CIVIL_Y_CODIFICACION,DERECHO_CIVIL_ACTUALIDAD,CIVIL,BASICO
¿Qué regula la Ley N° 19.496?,"La protección de los derechos de los consumidores, limitando la autonomía contractual.",DERECHO_CIVIL_1,EL_DERECHO_CIVIL_Y_CODIFICACION,DERECHO_CIVIL_ACTUALIDAD,CIVIL,BASICO
¿Qué es la internacionalización del Derecho Civil?,Unificación de normas por tratados internacionales (ej. Convención de Viena sobre compraventa).,DERECHO_CIVIL_1,EL_DERECHO_CIVIL_Y_CODIFICACION,DERECHO_CIVIL_ACTUALIDAD,CIVIL,BASICO
