pregunta,respuesta,rama,libro,titulo,materia,dificultad
"¿Cuándo caduca el testamento verbal según el art. 1036 CC?","Si el testador fallece después de los 30 días subsiguientes al otorgamiento. También caduca si no se pone por escrito dentro de los 30 días subsiguientes a la muerte.",DERECHO_CIVIL,LIBRO_III,TITULO_III,De las asignaciones testamentarias,2
"¿Qué es la nulidad del testamento?","La sanción por omisión de requisitos legales. Puede ser total (nulidad de todo el testamento por falta de solemnidades esenciales) o parcial (nulidad de una disposición específica). La acción prescribe en 10 años desde la apertura de la sucesión.",DERECHO_CIVIL,LIBRO_III,TITULO_III,De las asignaciones testamentarias,2
"¿Qué es una asignación testamentaria según el art. 953 CC?","La que hace el testamento de una persona difunta para suceder en sus bienes. Toda asignación tiene asignatario (persona a quien se hace) y puede ser a título universal (herencia) o singular (legado).",DERECHO_CIVIL,LIBRO_III,TITULO_IV,De las asignaciones testamentarias,1
"¿Cómo se clasifican las asignaciones testamentarias según su objeto?","1) Herencias: asignaciones a título universal (todo o cuota del patrimonio), 2) Legados: asignaciones a título singular (bienes determinados). Los legados pueden ser de especie (cosa cierta) o de género.",DERECHO_CIVIL,LIBRO_III,TITULO_IV,De las asignaciones testamentarias,1
"¿Qué es un legado de especie o cuerpo cierto?","El que tiene por objeto una cosa determinada, individual y específica (ej: 'lego mi auto marca Toyota, patente ABCD-12'). El legatario adquiere dominio desde la muerte del causante.",DERECHO_CIVIL,LIBRO_III,TITULO_IV,De las asignaciones testamentarias,2
"¿Qué es un legado de género?","El que tiene por objeto cosas determinadas solo por su género y cantidad (ej: 'lego $10.000.000' o 'lego 100 sacos de trigo'). El legatario adquiere un crédito contra los herederos.",DERECHO_CIVIL,LIBRO_III,TITULO_IV,De las asignaciones testamentarias,2
"¿Qué son las asignaciones condicionales según el art. 1070 CC?","Las que dependen de una condición, esto es, de un suceso futuro e incierto. Si la condición es suspensiva, la asignación no se defiere hasta que se cumpla. Si es resolutoria, se defiere inmediatamente pero puede resolverse.",DERECHO_CIVIL,LIBRO_III,TITULO_IV,De las asignaciones testamentarias,2
"¿Qué son las asignaciones a día o plazo según el art. 1080 CC?","Las que están sujetas a un plazo (hecho futuro y cierto). Desde un día cierto (ej: 'cuando cumpla 25 años') o hasta un día cierto (ej: 'hasta que cumpla 30 años').",DERECHO_CIVIL,LIBRO_III,TITULO_IV,De las asignaciones testamentarias,2
"¿Qué son las asignaciones modales según el art. 1089 CC?","Las que se dejan con la carga de cumplir un modo, es decir, una obligación que se impone al asignatario. El modo no suspende la adquisición de la asignación (a diferencia de la condición suspensiva).",DERECHO_CIVIL,LIBRO_III,TITULO_IV,De las asignaciones testamentarias,2
"¿Qué diferencia hay entre condición y modo?","La condición suspensiva SUSPENDE la adquisición hasta que se cumpla. El modo NO suspende: el asignatario adquiere inmediatamente, pero con la obligación de cumplir el modo. El incumplimiento del modo puede generar resolución si hay cláusula resolutoria.",DERECHO_CIVIL,LIBRO_III,TITULO_IV,De las asignaciones testamentarias,3
"¿Qué es la cláusula resolutoria en las asignaciones modales según el art. 1090 CC?","La que impone la obligación de restituir la cosa y los frutos si no se cumple el modo. Si no hay cláusula resolutoria, el incumplimiento del modo no resuelve la asignación, pero puede pedirse su cumplimiento.",DERECHO_CIVIL,LIBRO_III,TITULO_IV,De las asignaciones testamentarias,3
"¿Puede el testador nombrar un albacea?","Sí. El art. 1270 CC define al albacea o ejecutor testamentario como la persona que el testador nombra para que ejecute sus disposiciones. Es un cargo de confianza personalísimo.",DERECHO_CIVIL,LIBRO_III,TITULO_IV,De las asignaciones testamentarias,2
"¿Qué es la revocación del testamento?","La facultad del testador de dejar sin efecto total o parcialmente las disposiciones testamentarias. Es esencialmente revocable mientras viva el testador (art. 999). La revocación puede ser expresa (nuevo testamento que revoca el anterior) o tácita (nuevo testamento incompatible).",DERECHO_CIVIL,LIBRO_III,TITULO_III,De las asignaciones testamentarias,1
"¿Puede existir más de un testamento válido simultáneamente?","Sí. Un testamento posterior no revoca necesariamente al anterior en su totalidad. Solo se revocan las disposiciones del testamento anterior que sean incompatibles con las del posterior (revocación tácita parcial, art. 1215 CC).",DERECHO_CIVIL,LIBRO_III,TITULO_III,De las asignaciones testamentarias,2
"¿Qué es la preterición según el art. 1218 CC?","El hecho de que el testador no mencione a un legitimario en su testamento. El legitimario preterido conserva sus derechos: la preterición no lo priva de su legítima, la cual se suple judicialmente.",DERECHO_CIVIL,LIBRO_III,TITULO_IV,De las asignaciones testamentarias,2
"¿Quiénes son los legitimarios según el art. 1182 CC?","1) Los hijos, personalmente o representados, 2) Los ascendientes, 3) El cónyuge sobreviviente. Son herederos forzosos a quienes el testador está obligado a respetar su legítima.",DERECHO_CIVIL,LIBRO_III,TITULO_IV,De las asignaciones testamentarias,1
"¿Qué son las asignaciones a título singular o legados?","Las que tienen por objeto una o más especies o cuerpos ciertos, o una o más especies indeterminadas de cierto género. No confieren la calidad de heredero sino de legatario (art. 951 CC).",DERECHO_CIVIL,LIBRO_III,TITULO_IV,De las asignaciones testamentarias,1
"¿Puede un testamento contener disposiciones no patrimoniales?","Sí. El testamento puede contener reconocimiento de hijos (art. 187 Nº 4 CC), nombramiento de guardadores, designación de partidor y otras declaraciones que no sean disposiciones de bienes.",DERECHO_CIVIL,LIBRO_III,TITULO_III,De las asignaciones testamentarias,2
"¿Qué testigos son inhábiles para actuar en un testamento según el art. 1012 CC?","Entre otros: menores de 18, interdictos por demencia o prodigalidad, ciegos, sordos, mudos, condenados a pena aflictiva, amanuenses del notario, extranjeros no domiciliados en Chile, personas que no sepan leer ni escribir.",DERECHO_CIVIL,LIBRO_III,TITULO_III,De las asignaciones testamentarias,2
