pregunta,respuesta,rama,libro,titulo,materia,dificultad
"¿El mandato general faculta al mandatario para vender los bienes del mandante?","No. El art. 2132 CC establece que el mandato general NO confiere facultades de disposición (vender, hipotecar, donar). Solo confiere facultades de administración. Para disponer se requiere poder especial.",DERECHO_CIVIL,LIBRO_IV,TITULO_XXIX,Del mandato,2
"¿Cuáles son las obligaciones del mandatario?","1) Ejecutar el encargo conforme a las instrucciones del mandante (art. 2131), 2) Actuar dentro de los límites del mandato, 3) Rendir cuenta de su gestión (art. 2155), 4) Restituir lo recibido por cuenta del mandante.",DERECHO_CIVIL,LIBRO_IV,TITULO_XXIX,Del mandato,2
"¿Cuáles son las obligaciones del mandante?","1) Proveer al mandatario de lo necesario para la ejecución del mandato (art. 2158), 2) Reembolsar los gastos razonables, 3) Pagar la remuneración estipulada (si el mandato es remunerado), 4) Cumplir las obligaciones contraídas por el mandatario dentro de sus límites.",DERECHO_CIVIL,LIBRO_IV,TITULO_XXIX,Del mandato,2
"¿Cómo termina el mandato según el art. 2163 CC?","1) Desempeño del negocio, 2) Expiración del plazo, 3) Revocación del mandante, 4) Renuncia del mandatario, 5) Muerte del mandante o mandatario, 6) Quiebra o insolvencia del mandante o mandatario, 7) Interdicción del mandante o mandatario.",DERECHO_CIVIL,LIBRO_IV,TITULO_XXIX,Del mandato,2
"¿Es el mandato esencialmente revocable?","Sí. El mandante puede revocar el mandato a su arbitrio (art. 2165 CC). La revocación puede ser expresa o tácita (encomendar el mismo negocio a otra persona). Es una manifestación de la confianza que fundamenta el contrato.",DERECHO_CIVIL,LIBRO_IV,TITULO_XXIX,Del mandato,1
"¿Qué efectos produce el mandato respecto de terceros?","Si el mandatario actúa dentro de sus facultades y a nombre del mandante (representación), los actos obligan directamente al mandante frente a terceros. Si actúa a nombre propio, se obliga personalmente.",DERECHO_CIVIL,LIBRO_IV,TITULO_XXIX,Del mandato,2
"¿Qué es la sociedad según el art. 2053 CC?","Contrato en que dos o más personas estipulan poner algo en común, con la mira de repartir entre sí los beneficios que de ello provengan. La sociedad forma una persona jurídica distinta de los socios individualmente considerados.",DERECHO_CIVIL,LIBRO_IV,TITULO_XXVIII,De la sociedad,1
"¿Cuáles son las características de la sociedad civil?","1) Bilateral o plurilateral (2+ personas), 2) Oneroso, 3) Conmutativo, 4) Consensual (salvo sociedad colectiva comercial que es solemne), 5) Intuitu personae, 6) De tracto sucesivo.",DERECHO_CIVIL,LIBRO_IV,TITULO_XXVIII,De la sociedad,1
"¿Cuáles son los elementos esenciales de la sociedad?","1) Aporte de los socios (dinero, bienes, industria), 2) Participación en las utilidades (beneficios), 3) Contribución a las pérdidas, 4) Affectio societatis (intención de formar sociedad). Sin affectio no hay sociedad.",DERECHO_CIVIL,LIBRO_IV,TITULO_XXVIII,De la sociedad,2
"¿Cómo se clasifican las sociedades civiles?","1) Colectivas: todos los socios administran y responden ilimitadamente, 2) En comandita: socios gestores (responsabilidad ilimitada) y socios comanditarios (responsabilidad limitada al aporte), 3) De responsabilidad limitada (Ley 3.918): socios responden hasta su aporte.",DERECHO_CIVIL,LIBRO_IV,TITULO_XXVIII,De la sociedad,2
"¿Cómo termina la sociedad según el art. 2098 CC?","1) Expiración del plazo, 2) Cumplimiento de la condición, 3) Finalización del negocio, 4) Insolvencia de la sociedad, 5) Pérdida total de los bienes sociales, 6) Consentimiento unánime, 7) Muerte de un socio (salvo pacto de continuación), 8) Renuncia de un socio.",DERECHO_CIVIL,LIBRO_IV,TITULO_XXVIII,De la sociedad,2
"¿Qué es la affectio societatis?","La intención de los socios de colaborar en forma activa, con igualdad entre ellos, en la consecución del fin social. Es un elemento esencial que distingue a la sociedad de otros contratos como el mutuo o la compraventa.",DERECHO_CIVIL,LIBRO_IV,TITULO_XXVIII,De la sociedad,2
"¿La sociedad civil colectiva es solemne o consensual?","La sociedad CIVIL colectiva es consensual (se perfecciona por el consentimiento). La sociedad COMERCIAL colectiva es solemne (requiere escritura pública e inscripción, art. 350 C. de Comercio).",DERECHO_CIVIL,LIBRO_IV,TITULO_XXVIII,De la sociedad,2
"¿Qué responsabilidad tienen los socios de una sociedad colectiva civil?","Responsabilidad ilimitada pero NO solidaria. Cada socio responde a prorrata de su participación, salvo que se haya pactado solidaridad. En la sociedad colectiva COMERCIAL sí hay solidaridad legal.",DERECHO_CIVIL,LIBRO_IV,TITULO_XXVIII,De la sociedad,3
