pregunta,opcion_a,opcion_b,opcion_c,opcion_d,correcta,explicacion,rama,libro,titulo,materia,dificultad
"La acción de reforma del testamento prescribe en:","4 años desde que el legitimario tuvo conocimiento del testamento y de su calidad de tal","10 años desde la apertura de la sucesión","1 año desde la muerte del causante","No prescribe nunca",0,"Art. 1216 inc. 2 CC: 4 años de prescripción contados desde que tuvo conocimiento del testamento y de su calidad de legitimario.",DERECHO_CIVIL,LIBRO_III,TITULO_V,De las asignaciones forzosas,2
"La acción de reforma del testamento tiene por objeto:","Que se modifique el testamento para respetar las legítimas y mejoras de los legitimarios","Que se declare nulo todo el testamento","Que se revoque el testamento por vicios de forma","Que se nombre un nuevo albacea",0,"Art. 1216 CC: la acción de reforma permite ajustar las disposiciones testamentarias que vulneran las asignaciones forzosas, sin anular todo el testamento.",DERECHO_CIVIL,LIBRO_III,TITULO_V,De las asignaciones forzosas,2
"El primer acervo imaginario (art. 1185 CC) se forma:","Acumulando imaginariamente las donaciones hechas a legitimarios en razón de legítimas o mejoras","Restando las deudas del acervo bruto","Sumando los bienes de la sociedad conyugal","Deduciendo los impuestos sucesorios",0,"Art. 1185 CC: se acumulan las donaciones revocables e irrevocables hechas a legitimarios. Busca la igualdad entre ellos.",DERECHO_CIVIL,LIBRO_III,TITULO_V,De las asignaciones forzosas,3
"Si un padre dona en vida $50.000.000 a un hijo y al morir deja $100.000.000 con tres hijos legitimarios:","Se forma el primer acervo imaginario ($150M) y la donación se imputa a la legítima del hijo beneficiado","La donación no afecta la herencia en absoluto","Los otros hijos deben devolver una parte proporcional","Se anula la donación automáticamente",0,"Art. 1185 CC: la donación ($50M) se acumula imaginariamente al acervo ($100M) = $150M. La legítima de cada hijo se calcula sobre $150M, y al hijo donatario se le imputa la donación.",DERECHO_CIVIL,LIBRO_III,TITULO_V,De las asignaciones forzosas,3
"La acción de inoficiosa donación procede cuando:","Las donaciones a terceros exceden la cuarta de libre disposición y perjudican las legítimas","Cualquier donación hecha en vida del causante","Las donaciones exceden el 10% del patrimonio","El causante donó bienes a un legitimario",0,"Art. 1187 CC: procede cuando las donaciones a terceros (no legitimarios) exceden lo que el causante podía donar libremente (cuarta de libre disposición), perjudicando las legítimas.",DERECHO_CIVIL,LIBRO_III,TITULO_V,De las asignaciones forzosas,3
"Un testador con 2 hijos y cónyuge deja toda su herencia a una fundación benéfica. Los legitimarios pueden:","Ejercer la acción de reforma del testamento para que se respeten sus legítimas y mejoras","No hacer nada porque el testador es libre de disponer","Solo pedir los alimentos legales","Anular el testamento por fraude",0,"Art. 1216 CC: los legitimarios preteridos o perjudicados tienen acción de reforma para que se modifique el testamento respetando la mitad legitimaria y la cuarta de mejoras.",DERECHO_CIVIL,LIBRO_III,TITULO_V,De las asignaciones forzosas,2
"¿Cuánto puede recibir como máximo un extraño por testamento si hay legitimarios?","La cuarta de libre disposición (25% del acervo)","La mitad del acervo","Todo el acervo si el testador así lo dispone","Nada, porque los legitimarios heredan todo",0,"Con legitimarios, el extraño solo puede recibir la cuarta de libre disposición. La mitad legitimaria es intocable y la cuarta de mejoras solo beneficia a descendientes, ascendientes y cónyuge.",DERECHO_CIVIL,LIBRO_III,TITULO_V,De las asignaciones forzosas,1
"Los alimentos que se deben por ley como asignación forzosa:","Son baja general de la herencia y se deducen antes de formar las cuartas","Se pagan con cargo a la cuarta de libre disposición","Se pagan solo si hay excedente después de las legítimas","No son asignación forzosa según el CC",0,"Art. 959 Nº 4 y 1167 Nº 1 CC: los alimentos legales son baja general de la herencia (se deducen primero) Y asignación forzosa.",DERECHO_CIVIL,LIBRO_III,TITULO_V,De las asignaciones forzosas,2
"Si el testador asigna la cuarta de mejoras a un amigo:","La disposición no vale; la cuarta de mejoras acrece a la mitad legitimaria","El amigo recibe la cuarta de mejoras válidamente","Se anula todo el testamento","El amigo recibe la mitad de la cuarta de mejoras",0,"Art. 1195 CC: la cuarta de mejoras solo puede beneficiar a descendientes, ascendientes y cónyuge. Si se asigna a un extraño, la disposición es ineficaz y acrece a la mitad legitimaria.",DERECHO_CIVIL,LIBRO_III,TITULO_V,De las asignaciones forzosas,2
"¿Puede el testador dejar toda la cuarta de mejoras al cónyuge?","Sí, el cónyuge es beneficiario de la cuarta de mejoras y puede recibir toda esta cuarta","No, la cuarta de mejoras es solo para los hijos","No, debe repartirse igualitariamente entre todos los legitimarios","Solo si no hay hijos",0,"Art. 1195 CC: el testador puede distribuir la cuarta de mejoras como quiera entre descendientes, ascendientes y cónyuge. Puede darla toda al cónyuge.",DERECHO_CIVIL,LIBRO_III,TITULO_V,De las asignaciones forzosas,2
