pregunta,respuesta,rama,libro,titulo,materia,dificultad
"¿Qué son las tachas de testigos?","Inhabilidades que pueden alegarse contra un testigo para restarle valor probatorio. Deben oponerse antes de la declaración del testigo o dentro de los 3 días siguientes al examen (art. 373 CPC).",DERECHO_PROCESAL_CIVIL,LIBRO_II,TITULO_XI,De la prueba testimonial,2
"¿Qué valor probatorio tiene la prueba testimonial?","Dos testigos contestes (coincidentes) en el hecho y sus circunstancias esenciales, no tachados, legalmente examinados y que den razón de sus dichos, constituyen PLENA PRUEBA (art. 384 Nº 2 CPC).",DERECHO_PROCESAL_CIVIL,LIBRO_II,TITULO_XI,De la prueba testimonial,2
"¿Qué es la confesión de parte (absolución de posiciones)?","Medio de prueba que consiste en el reconocimiento que una parte hace de un hecho que le perjudica y que beneficia a la contraparte. Se provoca mediante un pliego de posiciones (preguntas). Arts. 385-402 CPC.",DERECHO_PROCESAL_CIVIL,LIBRO_II,TITULO_XI,De la confesión de parte,1
"¿Qué es la confesión judicial provocada?","La que se obtiene mediante absolución de posiciones: la parte es citada a declarar bajo juramento respondiendo un pliego de preguntas preparado por la contraparte. Si no comparece o da respuestas evasivas, se le tiene por confesa (art. 394 CPC).",DERECHO_PROCESAL_CIVIL,LIBRO_II,TITULO_XI,De la confesión de parte,2
"¿Qué valor probatorio tiene la confesión judicial?","La confesión judicial sobre hechos personales del confesante produce PLENA PRUEBA (art. 1713 CC). Es el medio de prueba de mayor valor: la confesión no admite prueba en contrario, salvo error de hecho.",DERECHO_PROCESAL_CIVIL,LIBRO_II,TITULO_XI,De la confesión de parte,2
"¿Puede una parte ser citada a absolver posiciones más de una vez?","Sí, hasta dos veces durante el juicio. La segunda vez solo puede versar sobre hechos nuevos (art. 385 inc. 2 CPC).",DERECHO_PROCESAL_CIVIL,LIBRO_II,TITULO_XI,De la confesión de parte,2
"¿Qué es la inspección personal del tribunal?","Medio de prueba que consiste en el examen directo que hace el juez de la cosa litigiosa, del lugar del suceso o de cualquier hecho material para su esclarecimiento. Arts. 403-408 CPC. Puede decretarse de oficio o a petición de parte.",DERECHO_PROCESAL_CIVIL,LIBRO_II,TITULO_XI,De la inspección personal del tribunal,1
"¿Qué valor probatorio tiene la inspección personal del tribunal?","Constituye PLENA PRUEBA respecto de los hechos materiales que el juez constata personalmente (art. 408 CPC). Es prueba directa: el juez percibe por sus propios sentidos.",DERECHO_PROCESAL_CIVIL,LIBRO_II,TITULO_XI,De la inspección personal del tribunal,2
"¿Qué es el informe de peritos?","Medio de prueba que consiste en la opinión de personas con conocimientos especiales sobre una ciencia, arte u oficio, sobre hechos que requieren esos conocimientos para ser apreciados. Arts. 409-425 CPC.",DERECHO_PROCESAL_CIVIL,LIBRO_II,TITULO_XI,Del informe de peritos,1
"¿Cuándo es obligatorio el informe de peritos?","Cuando la ley lo exige expresamente (peritaje obligatorio) y cuando el tribunal lo estime necesario para apreciar un hecho que requiere conocimientos especiales. Las partes también pueden solicitarlo (art. 411 CPC).",DERECHO_PROCESAL_CIVIL,LIBRO_II,TITULO_XI,Del informe de peritos,2
"¿Qué valor probatorio tiene el informe de peritos?","No constituye plena prueba por sí solo. Los tribunales aprecian la fuerza probatoria del dictamen de peritos en conformidad a las reglas de la sana crítica (art. 425 CPC). Es uno de los casos de valoración por sana crítica en el CPC.",DERECHO_PROCESAL_CIVIL,LIBRO_II,TITULO_XI,Del informe de peritos,2
"¿Qué son las presunciones como medio de prueba?","Razonamientos lógicos por los cuales, a partir de hechos conocidos (indicios), se deducen hechos desconocidos. Pueden ser legales (establecidas por la ley) o judiciales (establecidas por el juez). Arts. 1712 CC y 426 CPC.",DERECHO_PROCESAL_CIVIL,LIBRO_II,TITULO_XI,De las presunciones,1
"¿Cómo se clasifican las presunciones legales?","1) Simplemente legales (iuris tantum): admiten prueba en contrario (ej: art. 700 CC, buena fe del poseedor), 2) De derecho (iuris et de iure): NO admiten prueba en contrario (ej: art. 8 CC, conocimiento de la ley).",DERECHO_PROCESAL_CIVIL,LIBRO_II,TITULO_XI,De las presunciones,2
"¿Qué requisitos deben cumplir las presunciones judiciales?","Deben ser graves, precisas y concordantes (art. 1712 CC). Una sola presunción puede constituir plena prueba si es grave, precisa y reúne los requisitos del art. 426 inc. 2 CPC.",DERECHO_PROCESAL_CIVIL,LIBRO_II,TITULO_XI,De las presunciones,2
"¿Qué es la carga de la prueba según el art. 1698 CC?","Incumbe probar las obligaciones o su extinción al que alega aquellas o esta. El demandante prueba la existencia de la obligación; el demandado prueba su extinción. Es la regla de distribución del onus probandi.",DERECHO_PROCESAL_CIVIL,LIBRO_II,TITULO_XI,De los medios de prueba,1
"¿Qué es la prueba legal tasada o prueba reglada?","Sistema de valoración en que la ley fija de antemano el valor probatorio de cada medio de prueba. Es el sistema general del CPC chileno. Ej: instrumento público = plena fe; dos testigos contestes = plena prueba.",DERECHO_PROCESAL_CIVIL,LIBRO_II,TITULO_XI,De los medios de prueba,2
"¿En qué consiste el sistema de sana crítica?","Sistema de valoración en que el juez aprecia la prueba según las reglas de la lógica, las máximas de la experiencia y los conocimientos científicamente afianzados. Se aplica en el CPC al informe de peritos (art. 425).",DERECHO_PROCESAL_CIVIL,LIBRO_II,TITULO_XI,De los medios de prueba,2
"¿Qué es la plena prueba?","La prueba que basta por sí sola para dar por establecido un hecho, sin necesidad de complementarse con otro medio probatorio. Ej: instrumento público, confesión judicial, inspección personal, dos testigos contestes.",DERECHO_PROCESAL_CIVIL,LIBRO_II,TITULO_XI,De los medios de prueba,2
"¿Puede limitarse la prueba testimonial según el art. 1709 CC?","Sí. No se admitirá prueba de testigos respecto de una obligación que haya debido consignarse por escrito (actos que contengan entrega o promesa de cosa que valga más de 2 UTM, art. 1709 CC).",DERECHO_PROCESAL_CIVIL,LIBRO_II,TITULO_XI,De la prueba testimonial,2
"¿Cuándo se acompañan los documentos en el juicio?","En cualquier estado del juicio hasta el vencimiento del término probatorio en primera instancia y hasta la vista de la causa en segunda instancia (art. 348 CPC). Es una regla amplia.",DERECHO_PROCESAL_CIVIL,LIBRO_II,TITULO_XI,De la prueba instrumental,2
"¿Qué es la confesión extrajudicial?","La que se presta fuera del juicio: en otro juicio, en escritura pública o en presencia de la parte que la invoca. Tiene menor valor que la judicial: puede servir de base para una presunción judicial (art. 398 CPC).",DERECHO_PROCESAL_CIVIL,LIBRO_II,TITULO_XI,De la confesión de parte,2
