pregunta,respuesta,rama,libro,titulo,materia,dificultad
"¿Qué es el tercero excluyente según el art. 22 CPC?","El que interviene reclamando un derecho sobre la cosa litigiosa incompatible con el que invocan las demás partes. Ej: un tercero que alega ser dueño de la cosa que demandante y demandado disputan.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_II,De las partes,2
"¿Qué requisito común deben cumplir todos los terceros para intervenir?","Tener interés ACTUAL en los resultados del juicio. Un interés meramente eventual o futuro no habilita la intervención. El interés debe existir al momento de solicitar la intervención.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_II,De las partes,2
"¿Qué es el ius postulandi?","El derecho y capacidad para actuar ante los tribunales. Según la Ley 18.120, se requiere: 1) Patrocinio de abogado habilitado, 2) Poder a un mandatario judicial (procurador). Sin ius postulandi, no se puede actuar válidamente en juicio.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_III,De la comparecencia en juicio,1
"¿Qué es el patrocinio de abogado?","El contrato solemne por el cual una persona encomienda a un abogado habilitado para el ejercicio de la profesión la defensa de sus derechos en juicio. Debe constituirse en la primera presentación. Art. 1 Ley 18.120.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_III,De la comparecencia en juicio,1
"¿Cómo se constituye el patrocinio de abogado?","Colocando en la primera presentación el nombre, apellido, domicilio y firma del abogado patrocinante. Art. 1 inc. 2 Ley 18.120. Si no se constituye, el escrito se tiene por no presentado para todos los efectos legales.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_III,De la comparecencia en juicio,1
"¿Qué sanción tiene la falta de patrocinio de abogado?","El escrito se tiene por NO PRESENTADO para todos los efectos legales (art. 1 inc. 2 Ley 18.120). Es una sanción grave: no se provee el escrito ni se da trámite alguno.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_III,De la comparecencia en juicio,1
"¿Qué es el mandato judicial?","El contrato por el cual una persona otorga a otra (mandatario judicial o procurador) la representación para actuar en su nombre ante los tribunales de justicia. Se rige por el art. 6 CPC y la Ley 18.120.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_III,De la comparecencia en juicio,1
"¿Cómo se constituye el mandato judicial según el art. 6 CPC?","1) Por escritura pública, 2) Por acta extendida ante un juez de letras o ante un juez árbitro, 3) Por declaración escrita del mandante autorizada por el secretario del tribunal. También por endoso en comisión de cobranza de ciertos títulos.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_III,De la comparecencia en juicio,2
"¿Qué facultades confiere el mandato judicial ordinario?","Las facultades ordinarias del art. 7 inc. 1 CPC: todas las del juicio, desde la demanda hasta la ejecución completa de la sentencia. Incluye las del recurso de apelación. Se entienden conferidas sin mención expresa.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_III,De la comparecencia en juicio,2
"¿Cuáles son las facultades extraordinarias del mandato judicial según el art. 7 inc. 2 CPC?","Las que requieren mención expresa: 1) Desistirse de la demanda, 2) Aceptar la demanda contraria, 3) Absolver posiciones, 4) Renunciar a recursos, 5) Transigir, 6) Comprometer, 7) Otorgar poder a terceros, 8) Aprobar convenios, 9) Percibir (cobrar).",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_III,De la comparecencia en juicio,2
"¿Quiénes pueden ser mandatarios judiciales según la Ley 18.120?","1) Abogados habilitados, 2) Procuradores del número, 3) Estudiantes actualmente inscritos en 3°, 4° o 5° año de Derecho, 4) Egresados de la carrera de Derecho hasta 3 años después del egreso. Art. 2 Ley 18.120.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_III,De la comparecencia en juicio,2
"¿Qué sanción tiene la falta de mandato judicial?","El tribunal ordena la debida constitución del poder dentro de un plazo máximo de 3 días. Si no se cumple, se tiene la presentación por no efectuada para todos los efectos legales. Art. 2 Ley 18.120.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_III,De la comparecencia en juicio,2
"¿Se extingue el mandato judicial por la muerte del mandante?","No. A diferencia del mandato civil, el mandato judicial NO se extingue por la muerte del mandante (art. 396 COT y art. 7 CPC). El procurador sigue representando a los herederos hasta que estos comparezcan personalmente.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_III,De la comparecencia en juicio,2
"¿Puede el mandatario judicial delegar el poder?","No como regla general. Solo puede si tiene expresamente la facultad de otorgar poder a terceros (art. 7 inc. 2 CPC). Sin esta facultad especial, no puede delegar.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_III,De la comparecencia en juicio,2
"¿En qué casos no se requiere patrocinio ni poder?","1) Solicitud de pedimento de minas, 2) Recursos de amparo y protección (primera gestión), 3) Solicitudes en que la ley exige intervención personal de la parte, 4) Casos ante ciertos tribunales especiales (JPL por cuantías menores).",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_III,De la comparecencia en juicio,2
"¿Qué diferencia hay entre patrocinio y mandato judicial?","El patrocinio es la defensa técnica (dirección del juicio): lo ejerce el abogado. El mandato judicial es la representación procesal (actuar a nombre de la parte): lo ejerce el procurador. Pueden coincidir en una misma persona (el abogado).",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_III,De la comparecencia en juicio,2
"¿Qué es la acción popular?","Acción que puede ejercer cualquier persona del pueblo en defensa de un interés público, sin necesidad de tener un interés personal directo. Ej: denuncia de obra ruinosa (art. 948 CC), recurso de protección ambiental.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_I,De las reglas comunes a todo procedimiento,2
"¿Qué es la acumulación de acciones según el art. 17 CPC?","La reunión de varias acciones en una misma demanda. Pueden acumularse acciones compatibles o alternativas. Si son incompatibles, deben deducirse una en subsidio de otra.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_II,De las partes,2
"¿Puede el demandado asumir el rol de demandante?","Sí, mediante la reconvención: el demandado deduce, en su escrito de contestación, una demanda en contra del demandante (art. 314 CPC). Es una contra-demanda dentro del mismo juicio.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_II,De las partes,2
