pregunta,respuesta,rama,libro,titulo,materia,dificultad
"¿La responsabilidad por el hecho ajeno se funda en culpa propia o ajena?","En culpa PROPIA del civilmente responsable: culpa in vigilando (falta de vigilancia) o culpa in eligendo (mala elección del dependiente). Es una presunción de culpa que admite prueba en contrario (art. 2320 inc. final).",DERECHO_CIVIL,LIBRO_IV,TITULO_XXXV,De los delitos y cuasidelitos,2
"¿Qué es la responsabilidad por el hecho de las cosas según el art. 2323 CC?","La obligación del dueño de un edificio de reparar los daños causados por su ruina, cuando esta ha sobrevenido por haber omitido las reparaciones necesarias o por vicio de construcción.",DERECHO_CIVIL,LIBRO_IV,TITULO_XXXV,De los delitos y cuasidelitos,2
"¿Qué es la responsabilidad por el hecho de los animales según el art. 2326 CC?","El dueño de un animal es responsable de los daños causados por el mismo animal, aun después de haberse soltado o extraviado. Excepción: si el daño fue provocado por un tercero.",DERECHO_CIVIL,LIBRO_IV,TITULO_XXXV,De los delitos y cuasidelitos,2
"¿Qué tipo de daño se indemniza en responsabilidad extracontractual?","Todo daño: 1) Daño material (emergente + lucro cesante), 2) Daño moral (sufrimiento, aflicción). El daño moral está expresamente aceptado en responsabilidad extracontractual (art. 2329 CC).",DERECHO_CIVIL,LIBRO_IV,TITULO_XXXV,De los delitos y cuasidelitos,2
"¿Si varias personas causan el daño, cómo responden?","Solidariamente. El art. 2317 CC establece que si un delito o cuasidelito ha sido cometido por dos o más personas, cada una de ellas será solidariamente responsable de todo perjuicio.",DERECHO_CIVIL,LIBRO_IV,TITULO_XXXV,De los delitos y cuasidelitos,2
"¿En qué plazo prescribe la acción por responsabilidad extracontractual?","En 4 años contados desde la perpetración del acto (art. 2332 CC). Es un plazo especial más breve que la prescripción ordinaria de 5 años.",DERECHO_CIVIL,LIBRO_IV,TITULO_XXXV,De los delitos y cuasidelitos,2
"¿Cuáles son las cinco clases de créditos en la prelación?","1ª clase: privilegios generales (costas, remuneraciones, funeral, Fisco), 2ª clase: acreedor prendario, 3ª clase: acreedor hipotecario, 4ª clase: Fisco, administradores, guardadores, 5ª clase: créditos valistas (sin preferencia).",DERECHO_CIVIL,LIBRO_IV,TITULO_XLI,De la prelación de créditos,1
"¿Qué son los créditos valistas o quirografarios?","Los de quinta clase: créditos sin preferencia alguna. Se pagan con el sobrante después de satisfacer las cuatro clases anteriores, a prorrata de sus valores (art. 2489 CC).",DERECHO_CIVIL,LIBRO_IV,TITULO_XLI,De la prelación de créditos,1
"¿La preferencia de la prenda y la hipoteca es general o especial?","Especial: recae solo sobre el bien gravado (prenda sobre el mueble; hipoteca sobre el inmueble). Si el producto no alcanza, el saldo es crédito valista (5ª clase).",DERECHO_CIVIL,LIBRO_IV,TITULO_XLI,De la prelación de créditos,2
"¿Qué es la prescripción extintiva según el art. 2514 CC?","Modo de extinguir las acciones y derechos ajenos por no haberse ejercido dichas acciones y derechos durante cierto lapso de tiempo. Se cuenta desde que la obligación se hizo exigible.",DERECHO_CIVIL,LIBRO_IV,TITULO_XLII,De la prescripción,1
"¿Cuáles son los plazos de la prescripción extintiva ordinaria?","Acciones personales ordinarias: 5 años. Acciones ejecutivas: 3 años (subsiste como ordinaria por 2 más). Acciones de corto tiempo: 1, 2 o 3 años según el caso (arts. 2515-2524 CC).",DERECHO_CIVIL,LIBRO_IV,TITULO_XLII,De la prescripción,1
"¿Cuáles son las prescripciones de corto tiempo del art. 2521 CC?","Prescriben en 2 años: honorarios de profesionales liberales y precio de servicios. Prescriben en 1 año: acciones de mercaderes por el precio de mercaderías vendidas al por menor.",DERECHO_CIVIL,LIBRO_IV,TITULO_XLII,De la prescripción,2
"¿Las prescripciones de corto tiempo se suspenden?","No. El art. 2523 CC establece que las prescripciones de corto tiempo NO se suspenden. Pero se interrumpen: 1) Desde que interviene pagaré u obligación escrita, 2) Desde que interviene requerimiento. En ambos casos, sucede a ellas la prescripción ordinaria de 5 años.",DERECHO_CIVIL,LIBRO_IV,TITULO_XLII,De la prescripción,2
"¿Qué diferencia hay entre prescripción adquisitiva y extintiva?","La adquisitiva es MODO DE ADQUIRIR dominio por posesión continuada. La extintiva es MODO DE EXTINGUIR acciones y derechos por su no ejercicio. Ambas requieren transcurso de tiempo y deben alegarse.",DERECHO_CIVIL,LIBRO_IV,TITULO_XLII,De la prescripción,1
