pregunta,respuesta,rama,libro,titulo,materia,dificultad
"¿Cuáles son los requisitos para prorrogar un plazo judicial?","1) Que se trate de plazo judicial (no legal), 2) Que se pida antes de su vencimiento, 3) Que se alegue justa causa (art. 67 CPC). La prórroga no puede exceder el plazo original.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_V,De los plazos,2
"¿Qué son las notificaciones judiciales?","Actuaciones judiciales mediante las cuales se pone en conocimiento de las partes o de terceros una resolución judicial. Sin notificación válida, la resolución no produce efecto (art. 38 CPC).",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_VI,De las notificaciones,1
"¿Cuáles son los tipos de notificación del CPC?","1) Personal (art. 40), 2) Personal subsidiaria del art. 44, 3) Por cédula (art. 48), 4) Por el estado diario (art. 50), 5) Tácita (art. 55), 6) Ficta del art. 55 inc. 2, 7) Por avisos (art. 54).",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_VI,De las notificaciones,1
"¿Qué es la notificación personal según el art. 40 CPC?","La que se hace entregando a la persona misma del notificado, en cualquier lugar en que se le encuentre, copia íntegra de la resolución y de la solicitud en que haya recaído, cuando sea escrita.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_VI,De las notificaciones,1
"¿Dónde puede practicarse la notificación personal?","En cualquier lugar donde se encuentre el notificado (art. 41 CPC): lugares públicos, su morada, su lugar de trabajo, recintos privados de libre acceso público. Los jueces no pueden ser notificados en el lugar donde ejercen sus funciones.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_VI,De las notificaciones,1
"¿Cuándo es obligatoria la notificación personal?","1) Primera notificación al demandado en todo juicio (art. 40), 2) Cuando la ley lo ordene expresamente, 3) Siempre que el tribunal lo ordene, 4) Cuando transcurran más de 6 meses sin que se dicte resolución en el expediente (art. 52).",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_VI,De las notificaciones,1
"¿Cómo opera la notificación personal subsidiaria del art. 44 CPC?","1) El receptor certifica que buscó al notificado en dos días distintos en su habitación o trabajo sin encontrarlo, 2) El tribunal ordena la notificación del art. 44, 3) Se entrega copia a persona adulta del domicilio + se envía carta certificada al domicilio.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_VI,De las notificaciones,2
"¿Qué es la notificación por cédula según el art. 48 CPC?","La que se practica entregando en el domicilio del notificado una cédula que contiene copia íntegra de la resolución y los datos necesarios para su identificación. No requiere encontrar al notificado: basta dejar la cédula.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_VI,De las notificaciones,1
"¿Qué resoluciones se notifican por cédula según el art. 48 CPC?","1) Sentencia definitiva de primera instancia, 2) Resolución que recibe la causa a prueba (auto de prueba), 3) Resolución que ordena comparecencia personal de las partes, 4) Las que la ley expresamente ordene.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_VI,De las notificaciones,2
"¿Qué es la notificación por el estado diario según el art. 50 CPC?","La regla general de notificación. Se practica incluyendo la causa en una lista (estado) que se fija diariamente en la secretaría del tribunal. El estado contiene el Nº de rol, las partes y la cantidad de resoluciones dictadas.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_VI,De las notificaciones,1
"¿Qué es la notificación tácita según el art. 55 CPC?","La que se produce cuando la parte a quien debió notificarse una resolución hace cualquier gestión en el juicio que suponga conocimiento de ella, sin haber reclamado la falta o defecto de notificación.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_VI,De las notificaciones,2
"¿Qué es la notificación ficta del art. 55 inc. 2 CPC?","Cuando se solicita la nulidad de una notificación por vicio y el tribunal la declara nula, la resolución que declara la nulidad se entiende como notificación de la resolución cuya notificación fue anulada.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_VI,De las notificaciones,3
"¿Qué es la notificación por avisos según el art. 54 CPC?","Notificación especial que reemplaza a la personal o por cédula. Procede cuando el notificado es de difícil individualización, su domicilio es desconocido, o por su número resulta difícil notificar individualmente. Se publica en un diario.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_VI,De las notificaciones,2
"¿Qué es el emplazamiento?","Acto procesal complejo: notificación válida de la demanda + transcurso del plazo para contestar. Es trámite esencial (art. 795 Nº 1 CPC). Sin emplazamiento válido, todo lo actuado es nulo.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_VI,De las notificaciones,1
"¿Cuál es el plazo de emplazamiento en juicio ordinario?","15 días hábiles si el demandado es notificado en la comuna del tribunal + 3 días (tabla de emplazamiento) si es en otra comuna del mismo territorio + 15 días extra si es fuera del territorio (art. 258-259 CPC). Plazo total: 15, 18 o 18+tabla.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_VI,De las notificaciones,2
"¿Qué ocurre si una resolución no se notifica válidamente?","No produce efecto respecto de la parte no notificada (art. 38 CPC). La resolución existe pero es inoponible hasta su notificación legal. La parte afectada puede alegar nulidad de lo actuado.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_VI,De las notificaciones,1
"¿Qué obligación tienen las partes respecto de su domicilio según el art. 49 CPC?","Deben fijar domicilio conocido dentro de los límites urbanos del lugar en que funcione el tribunal en su primera presentación. Si no lo hacen, las notificaciones por cédula se practican por el estado diario.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_VI,De las notificaciones,2
"¿Cuándo una resolución judicial queda firme o ejecutoriada?","1) Si no procede recurso: desde que se notifica a las partes. 2) Si procede recurso y no se interpone: desde que transcurre el plazo sin interponerlo. 3) Si se interpone recurso: desde que se notifica el decreto que la mande cumplir (art. 174 CPC).",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_VI,De las notificaciones,2
"¿Qué es la notificación personal en la oficina del secretario según el art. 41 inc. 2 CPC?","Forma simplificada de notificación personal que puede practicarse en la secretaría del tribunal a la parte que concurre voluntariamente. El secretario certifica la notificación.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_VI,De las notificaciones,2
"¿Si pasan más de 6 meses sin resolución, cómo se notifica la próxima?","Personalmente o por cédula (art. 52 CPC). Cuando transcurren 6 meses sin que se dicte resolución alguna en el proceso, la primera resolución que se dicte debe notificarse personalmente o por cédula.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_VI,De las notificaciones,2
