pregunta,respuesta,rama,libro,titulo,materia,dificultad
"¿Qué son los vicios redhibitorios según el art. 1858 CC?","Vicios ocultos de la cosa vendida que: 1) Existían al tiempo de la venta, 2) Son graves (hacen la cosa impropia para su uso natural o lo disminuyen considerablemente), 3) Son ocultos (no conocidos por el comprador y tales que no pudiera detectarlos).",DERECHO_CIVIL,LIBRO_IV,TITULO_XXIII,De la compraventa,2
"¿Qué acciones tiene el comprador por vicios redhibitorios?","1) Acción redhibitoria: pedir la rescisión de la venta (devolver la cosa y recuperar el precio), 2) Acción quanti minoris o estimatoria: pedir la rebaja proporcional del precio (art. 1860 CC).",DERECHO_CIVIL,LIBRO_IV,TITULO_XXIII,De la compraventa,2
"¿En qué plazo prescribe la acción redhibitoria?","En muebles: 6 meses. En inmuebles: 1 año. La acción quanti minoris (estimatoria) prescribe en 1 año para muebles y 18 meses para inmuebles (art. 1866 CC).",DERECHO_CIVIL,LIBRO_IV,TITULO_XXIII,De la compraventa,2
"¿Cuáles son las obligaciones del comprador?","1) Pagar el precio (obligación principal, art. 1871), 2) Recibir la cosa comprada (art. 1827). Si no paga, el vendedor puede pedir resolución o cumplimiento con indemnización (art. 1489).",DERECHO_CIVIL,LIBRO_IV,TITULO_XXIII,De la compraventa,1
"¿Qué es la lesión enorme en la compraventa según el art. 1889 CC?","Perjuicio patrimonial que sufre una parte cuando hay desproporción grave entre las prestaciones. El vendedor sufre lesión si el precio es inferior a la mitad del justo precio. El comprador si el justo precio es inferior a la mitad del precio pagado.",DERECHO_CIVIL,LIBRO_IV,TITULO_XXIII,De la compraventa,2
"¿Cuándo hay lesión enorme para el vendedor?","Cuando el precio que recibe es inferior a la mitad del justo precio de la cosa. Ej: vende en $40M lo que vale $100M (el justo precio, $100M, es más del doble del precio recibido).",DERECHO_CIVIL,LIBRO_IV,TITULO_XXIII,De la compraventa,2
"¿Cuándo hay lesión enorme para el comprador?","Cuando el justo precio de la cosa es inferior a la mitad del precio que paga. Ej: paga $250M por algo que vale $100M (pagó más del doble del justo precio).",DERECHO_CIVIL,LIBRO_IV,TITULO_XXIII,De la compraventa,2
"¿En qué contratos procede la lesión enorme?","Solo en la compraventa de inmuebles (art. 1891 CC). No procede en: venta de muebles, ventas hechas por el ministerio de la justicia (remate), ni en ventas de minas.",DERECHO_CIVIL,LIBRO_IV,TITULO_XXIII,De la compraventa,2
"¿Puede el demandado por lesión enorme evitar la rescisión?","Sí. El art. 1890 CC permite al demandado completar el justo precio (si es comprador que pagó poco) o restituir el exceso (si es vendedor que cobró mucho), con deducción de una décima parte.",DERECHO_CIVIL,LIBRO_IV,TITULO_XXIII,De la compraventa,3
"¿En qué plazo prescribe la acción de lesión enorme?","En 4 años contados desde la fecha del contrato (art. 1896 CC).",DERECHO_CIVIL,LIBRO_IV,TITULO_XXIII,De la compraventa,2
"¿Qué son las arras según el art. 1803 CC?","Cosa que se da en prenda de la celebración o ejecución del contrato. Pueden ser: 1) Arras de retractación: permiten arrepentirse perdiendo las arras (plazo de 2 meses o el pactado), 2) Arras en señal de garantía: parte del precio.",DERECHO_CIVIL,LIBRO_IV,TITULO_XXIII,De la compraventa,2
"¿Qué es el pacto comisorio en la compraventa según el art. 1877 CC?","La condición resolutoria tácita expresada en el contrato de compraventa. Simple: reproduce la CRT. Calificado (con cláusula ipso facto): da al comprador un plazo de 24 horas para pagar después de la notificación judicial.",DERECHO_CIVIL,LIBRO_IV,TITULO_XXIII,De la compraventa,3
"¿Qué es el pacto de retroventa según el art. 1881 CC?","El que da al vendedor la facultad de recobrar la cosa vendida, reembolsando al comprador el precio y otros gastos. No puede estipularse por un plazo superior a 4 años contados desde la fecha del contrato.",DERECHO_CIVIL,LIBRO_IV,TITULO_XXIII,De la compraventa,2
"¿Qué incapacidades especiales establece el CC para la compraventa?","Art. 1796: entre cónyuges no separados judicialmente. Art. 1797: entre padre/madre e hijo bajo patria potestad. Art. 1798: no pueden comprar los empleados públicos los bienes que se vendan por su ministerio.",DERECHO_CIVIL,LIBRO_IV,TITULO_XXIII,De la compraventa,2
"¿Quién soporta el riesgo de la cosa vendida según el art. 1820 CC?","El comprador (res perit creditori). Desde el momento del contrato, el riesgo de la cosa vendida pertenece al comprador, aunque no se haya entregado. Excepción: si es bajo condición suspensiva, el riesgo es del vendedor hasta que se cumpla.",DERECHO_CIVIL,LIBRO_IV,TITULO_XXIII,De la compraventa,2
"¿Qué pasa si se vende un inmueble sin escritura pública?","El contrato es nulo de nulidad absoluta por omisión de solemnidad exigida por la ley en consideración a la naturaleza del acto (art. 1682 CC). La escritura pública es requisito de validez, no de prueba.",DERECHO_CIVIL,LIBRO_IV,TITULO_XXIII,De la compraventa,1
"¿La compraventa puede recaer sobre cosa futura?","Sí. El art. 1813 CC permite la venta de cosas que no existen pero se espera que existan (emptio rei speratae). Si la cosa no llega a existir, no hay contrato. Si se vende la suerte misma, es aleatorio (emptio spei).",DERECHO_CIVIL,LIBRO_IV,TITULO_XXIII,De la compraventa,2
