pregunta,respuesta,rama,libro,titulo,materia,dificultad
"¿Qué es el principio de sedentariedad?","Los tribunales ejercen sus funciones en un lugar fijo y determinado. Deben funcionar en la sede que la ley les asigna. Excepción: constituirse en otro lugar para diligencias específicas (ej: inspección personal).",DERECHO_ORGANICO,COT,TITULO_I,De las bases de la organización judicial,2
"¿Qué es el principio de pasividad?","Los tribunales no pueden ejercer su jurisdicción de oficio como regla general: actúan a requerimiento de parte (art. 10 inc. 1 COT). Excepciones: medidas para mejor resolver, nulidad absoluta, declaraciones de oficio previstas por ley.",DERECHO_ORGANICO,COT,TITULO_I,De las bases de la organización judicial,1
"¿Qué es el principio de inavocabilidad?","Ningún tribunal puede avocarse (atraer para sí) el conocimiento de causas o negocios pendientes ante otro tribunal, a menos que la ley le confiera expresamente esa facultad (art. 8 COT). Protege la competencia de cada tribunal.",DERECHO_ORGANICO,COT,TITULO_I,De las bases de la organización judicial,2
"¿Qué es el principio de gratuidad?","La administración de justicia es gratuita: las partes no pagan al tribunal por el ejercicio de la función jurisdiccional. Los jueces reciben su remuneración del Estado. Algunas actuaciones sí tienen costo (receptores, peritos).",DERECHO_ORGANICO,COT,TITULO_I,De las bases de la organización judicial,1
"¿Qué es la generación mixta de los jueces?","El nombramiento de los jueces combina participación de los tres poderes: el Poder Judicial propone (terna o quina), el Presidente de la República designa, y el Senado aprueba (solo para CS). Art. 78 CPR.",DERECHO_ORGANICO,COT,TITULO_I,De las bases de la organización judicial,2
"¿Cómo se nombran los ministros de la Corte Suprema?","La CS confecciona una quina (5 nombres). El Presidente elige uno de la quina. El Senado aprueba con 2/3 de los senadores en ejercicio (art. 78 CPR). 5 de los 21 ministros deben ser abogados externos.",DERECHO_ORGANICO,COT,TITULO_I,De las bases de la organización judicial,2
"¿Cómo se nombran los ministros de las Cortes de Apelaciones?","La CA respectiva confecciona una terna (3 nombres). El Presidente de la República elige uno de la terna. No requiere aprobación del Senado (art. 78 CPR).",DERECHO_ORGANICO,COT,TITULO_I,De las bases de la organización judicial,2
"¿Cómo se nombran los jueces de letras?","La CA respectiva confecciona una terna (3 nombres). El Presidente de la República elige uno. No requiere aprobación del Senado. Los candidatos deben cumplir requisitos del COT (título de abogado, experiencia).",DERECHO_ORGANICO,COT,TITULO_I,De las bases de la organización judicial,2
"¿Qué es la superintendencia directiva, correccional y económica de la Corte Suprema?","Facultad constitucional de la CS para: 1) Directiva: dirigir y organizar el PJ, 2) Correccional: disciplinar a jueces y funcionarios, 3) Económica: dictar Auto Acordados para mejor administración de justicia (art. 82 CPR).",DERECHO_ORGANICO,COT,TITULO_I,De las bases de la organización judicial,2
"¿Qué es el principio del juez natural?","Nadie puede ser juzgado por comisiones especiales sino por el tribunal que señale la ley, establecido con anterioridad a la perpetración del hecho (art. 19 Nº 3 inc. 5 CPR). Prohíbe tribunales ad hoc.",DERECHO_ORGANICO,COT,TITULO_I,De las bases de la organización judicial,1
"¿Qué es la prevaricación?","Delito cometido por un juez que falla a sabiendas contra ley expresa y vigente, en causa civil o criminal (arts. 223-224 CP). Es la manifestación penal del principio de responsabilidad judicial.",DERECHO_ORGANICO,COT,TITULO_I,De las bases de la organización judicial,2
"¿Qué son los Auto Acordados?","Normas de carácter general dictadas por los tribunales superiores (CS o CA) en ejercicio de sus facultades económicas para regular la tramitación de asuntos judiciales. Ej: AA sobre tramitación del recurso de protección.",DERECHO_ORGANICO,COT,TITULO_I,De las bases de la organización judicial,2
"¿Qué es el principio de la doble instancia?","La posibilidad de que las resoluciones de primera instancia sean revisadas por un tribunal superior mediante el recurso de apelación. No es absoluto: hay sentencias inapelables y tribunales que conocen en única instancia.",DERECHO_ORGANICO,COT,TITULO_I,De las bases de la organización judicial,2
"¿Los jueces pueden ejercer funciones fuera de las jurisdiccionales?","No. Art. 4 COT: está prohibido al Poder Judicial mezclarse en las atribuciones de otros poderes públicos, y en general ejercer funciones distintas de las jurisdiccionales. Excepciones: funciones conservadoras, disciplinarias y económicas.",DERECHO_ORGANICO,COT,TITULO_I,De las bases de la organización judicial,2
