pregunta,respuesta,rama,libro,titulo,materia,dificultad
"¿Puede alguien alegar ignorancia de la ley después de su entrada en vigencia?","No. El art. 8 CC establece que nadie podrá alegar ignorancia de la ley después que ésta haya entrado en vigencia. Es una presunción de derecho de conocimiento de la ley.",DERECHO_CIVIL,TITULO_PRELIMINAR,TITULO_III,Efectos de la Ley,1
"¿Qué establece el art. 9 CC sobre la retroactividad de la ley?","La ley puede solo disponer para lo futuro, y no tendrá jamás efecto retroactivo. Es el principio de irretroactividad.",DERECHO_CIVIL,TITULO_PRELIMINAR,TITULO_III,Efectos de la Ley,1
"¿Cuál es la sanción para los actos que prohíbe la ley según el art. 10 CC?","Son nulos y de ningún valor, salvo en cuanto la ley designe expresamente otro efecto que el de nulidad para el caso de contravención.",DERECHO_CIVIL,TITULO_PRELIMINAR,TITULO_III,Efectos de la Ley,1
"¿Qué ocurre cuando la ley declara nulo un acto para prevenir un fraude según el art. 11 CC?","No se dejará de aplicar la ley aunque se pruebe que el acto anulado no ha sido fraudulento o contrario al fin de la ley.",DERECHO_CIVIL,TITULO_PRELIMINAR,TITULO_III,Efectos de la Ley,2
"¿Bajo qué condiciones pueden renunciarse los derechos conferidos por las leyes según el art. 12 CC?","Dos condiciones: 1) Que miren solo al interés individual del renunciante, y 2) Que no esté prohibida su renuncia.",DERECHO_CIVIL,TITULO_PRELIMINAR,TITULO_III,Efectos de la Ley,1
"¿Qué principio consagra el art. 13 CC respecto de las disposiciones especiales y generales de una misma ley?","El principio de especialidad: las disposiciones relativas a cosas o negocios particulares prevalecerán sobre las disposiciones generales de la misma ley, cuando entre unas y otras hubiere oposición.",DERECHO_CIVIL,TITULO_PRELIMINAR,TITULO_III,Efectos de la Ley,2
"¿Quiénes están sometidos a la ley chilena según el art. 14 CC?","Todos los habitantes de la República, incluidos los extranjeros. Es el principio de territorialidad.",DERECHO_CIVIL,TITULO_PRELIMINAR,TITULO_III,Efectos de la Ley,1
"¿Qué materias rigen para los chilenos en el extranjero según el art. 15 CC?","Las leyes patrias los obligan en lo relativo al estado de las personas y su capacidad para ejecutar ciertos actos que hayan de tener efecto en Chile, y en las obligaciones y derechos que nacen de las relaciones de familia respecto de cónyuges y parientes chilenos.",DERECHO_CIVIL,TITULO_PRELIMINAR,TITULO_III,Efectos de la Ley,2
"¿Qué ley rige los bienes situados en Chile según el art. 16 CC?","Las leyes chilenas, aunque sus dueños sean extranjeros y no residan en Chile. Es una aplicación del principio de territorialidad respecto de los bienes.",DERECHO_CIVIL,TITULO_PRELIMINAR,TITULO_III,Efectos de la Ley,1
"¿Qué ley determina la forma de los instrumentos públicos según el art. 17 CC?","La ley del país en que hayan sido otorgados (principio lex locus regit actum). Su autenticidad se probará según las reglas del CPC.",DERECHO_CIVIL,TITULO_PRELIMINAR,TITULO_III,Efectos de la Ley,2
"¿Cuál es la primera regla de interpretación de la ley según el art. 19 CC?","Cuando el sentido de la ley es claro, no se desatenderá su tenor literal, a pretexto de consultar su espíritu. Es el elemento gramatical de interpretación.",DERECHO_CIVIL,TITULO_PRELIMINAR,TITULO_IV,Interpretación de la Ley,1
"¿En qué sentido deben entenderse las palabras de la ley según el art. 20 CC?","En su sentido natural y obvio, según el uso general de las mismas palabras. Pero cuando el legislador las haya definido expresamente para ciertas materias, se les dará en éstas su significado legal.",DERECHO_CIVIL,TITULO_PRELIMINAR,TITULO_IV,Interpretación de la Ley,1
"¿Cómo deben tomarse las palabras técnicas de una ciencia o arte según el art. 21 CC?","En el sentido que les den los que profesan la misma ciencia o arte, a menos que aparezca claramente que se han tomado en sentido diverso.",DERECHO_CIVIL,TITULO_PRELIMINAR,TITULO_IV,Interpretación de la Ley,2
"¿Para qué sirve el contexto de la ley según el art. 22 CC?","Para ilustrar el sentido de cada una de sus partes, de manera que haya entre todas ellas la debida correspondencia y armonía. Es el elemento lógico-sistemático.",DERECHO_CIVIL,TITULO_PRELIMINAR,TITULO_IV,Interpretación de la Ley,1
"¿Los pasajes oscuros de una ley pueden aclararse por medio de otras leyes según el art. 22 inc. 2 CC?","Sí, particularmente si versan sobre la misma materia.",DERECHO_CIVIL,TITULO_PRELIMINAR,TITULO_IV,Interpretación de la Ley,2
"¿Se puede ampliar o restringir la interpretación de una ley por ser favorable u odiosa según el art. 23 CC?","No. Lo favorable u odioso de una disposición no se tomará en cuenta para ampliar o restringir su interpretación. La extensión se determinará por su genuino sentido.",DERECHO_CIVIL,TITULO_PRELIMINAR,TITULO_IV,Interpretación de la Ley,2
"¿A qué debe recurrirse cuando no pueden aplicarse las reglas de interpretación precedentes según el art. 24 CC?","Al espíritu general de la legislación y a la equidad natural para interpretar los pasajes oscuros o contradictorios.",DERECHO_CIVIL,TITULO_PRELIMINAR,TITULO_IV,Interpretación de la Ley,2
"¿Cuáles son los cuatro elementos de interpretación de la ley reconocidos en el Título IV del CC?","1) Gramatical (art. 19-21), 2) Lógico (art. 22 inc. 1), 3) Histórico (art. 19 inc. 2), 4) Sistemático (art. 22 inc. 2). Subsidiariamente: espíritu general y equidad natural (art. 24).",DERECHO_CIVIL,TITULO_PRELIMINAR,TITULO_IV,Interpretación de la Ley,3
"¿Qué se entiende por parentesco de consanguinidad según el art. 28 CC?","Es aquel que existe entre dos personas que descienden una de la otra o de un mismo progenitor, en cualquiera de sus grados.",DERECHO_CIVIL,TITULO_PRELIMINAR,TITULO_V,Definición de varias palabras de uso frecuente,1
"¿Qué es el parentesco por afinidad según el art. 31 CC?","Es el que existe entre una persona que está o ha estado casada y los consanguíneos de su marido o mujer. La línea y el grado se determinan por la línea y grado de consanguinidad.",DERECHO_CIVIL,TITULO_PRELIMINAR,TITULO_V,Definición de varias palabras de uso frecuente,1
"¿Cómo se cuentan los grados de consanguinidad en línea recta según el art. 27 CC?","Por el número de generaciones. Así, el padre e hijo son parientes en primer grado; el abuelo y el nieto, en segundo grado.",DERECHO_CIVIL,TITULO_PRELIMINAR,TITULO_V,Definición de varias palabras de uso frecuente,1
"¿Cómo se cuentan los grados de consanguinidad en línea colateral según el art. 27 CC?","Subiendo desde uno de los parientes hasta el tronco común, y bajando desde éste hasta el otro pariente. Así, dos hermanos son parientes en segundo grado.",DERECHO_CIVIL,TITULO_PRELIMINAR,TITULO_V,Definición de varias palabras de uso frecuente,2
"¿A quiénes llama el CC infantes o niños según el art. 26?","A todo el que no ha cumplido siete años.",DERECHO_CIVIL,TITULO_PRELIMINAR,TITULO_V,Definición de varias palabras de uso frecuente,1
"¿Quién es impúber según el art. 26 CC?","El varón que no ha cumplido catorce años y la mujer que no ha cumplido doce años.",DERECHO_CIVIL,TITULO_PRELIMINAR,TITULO_V,Definición de varias palabras de uso frecuente,1
"¿Quién es menor adulto según el art. 26 CC?","El que ha dejado de ser impúber (varón mayor de 14 y mujer mayor de 12) y no ha cumplido dieciocho años.",DERECHO_CIVIL,TITULO_PRELIMINAR,TITULO_V,Definición de varias palabras de uso frecuente,1
"¿Qué es el dolo según el art. 44 CC?","La intención positiva de inferir injuria a la persona o propiedad de otro.",DERECHO_CIVIL,TITULO_PRELIMINAR,TITULO_V,Definición de varias palabras de uso frecuente,1
"¿Cuáles son las tres especies de culpa que distingue el art. 44 CC?","1) Culpa grave o lata (no manejar los negocios ajenos con el cuidado que aun las personas negligentes emplean), 2) Culpa leve (falta de aquella diligencia que los hombres emplean ordinariamente en sus negocios propios), 3) Culpa levísima (falta de aquella esmerada diligencia que un hombre juicioso emplea en sus negocios importantes).",DERECHO_CIVIL,TITULO_PRELIMINAR,TITULO_V,Definición de varias palabras de uso frecuente,2
"¿A qué se equipara la culpa grave en materias civiles según el art. 44 CC?","Al dolo. En materias civiles la culpa grave equivale al dolo.",DERECHO_CIVIL,TITULO_PRELIMINAR,TITULO_V,Definición de varias palabras de uso frecuente,1
"¿Qué es la fuerza mayor o caso fortuito según el art. 45 CC?","El imprevisto a que no es posible resistir, como un naufragio, un terremoto, el apresamiento de enemigos, los actos de autoridad ejercidos por un funcionario público, etc.",DERECHO_CIVIL,TITULO_PRELIMINAR,TITULO_V,Definición de varias palabras de uso frecuente,1
"¿Qué es la caución según el art. 46 CC?","Cualquiera obligación que se contrae para la seguridad de otra obligación propia o ajena. Son especies de caución la fianza, la hipoteca y la prenda.",DERECHO_CIVIL,TITULO_PRELIMINAR,TITULO_V,Definición de varias palabras de uso frecuente,1
"¿Qué significa que un plazo sea fatal según el art. 49 CC?","Cuando la ley dice que un acto debe ejecutarse 'en' o 'dentro de' cierto plazo, se entenderá que el plazo es fatal si la ley usa la expresión 'en' o 'dentro de', de modo que el derecho se extingue por el solo ministerio de la ley al vencimiento del plazo.",DERECHO_CIVIL,TITULO_PRELIMINAR,TITULO_V,Definición de varias palabras de uso frecuente,2
"¿Cómo se cuentan los plazos de días según el art. 48 CC?","Los plazos de días se entienden de días completos y corren hasta la medianoche del último día del plazo. Todo plazo de días que comience en un día determinado comienza a correr al día siguiente.",DERECHO_CIVIL,TITULO_PRELIMINAR,TITULO_V,Definición de varias palabras de uso frecuente,2
"¿Los plazos del Código Civil se suspenden en días feriados según el art. 50 CC?","No. En los plazos que se señalan en las leyes o en los decretos del Presidente de la República, se comprenderán aun los días feriados, a menos que el plazo señalado sea de días útiles.",DERECHO_CIVIL,TITULO_PRELIMINAR,TITULO_V,Definición de varias palabras de uso frecuente,2
"¿Qué formas de derogación reconoce el art. 52 CC?","Dos formas: 1) Derogación expresa, cuando la nueva ley dice expresamente que deroga la antigua; y 2) Derogación tácita, cuando la nueva ley contiene disposiciones que no pueden conciliarse con las de la ley anterior.",DERECHO_CIVIL,TITULO_PRELIMINAR,TITULO_VI,Derogación de las Leyes,1
"¿Qué efecto tiene la derogación tácita sobre las leyes anteriores según el art. 53 CC?","Deja vigente en las leyes anteriores todo aquello que no pugna con las disposiciones de la nueva ley, aunque versen sobre la misma materia.",DERECHO_CIVIL,TITULO_PRELIMINAR,TITULO_VI,Derogación de las Leyes,2
"¿Puede la derogación de una ley hacer revivir la ley anteriormente derogada por ella?","No como regla general. La derogación de una ley derogatoria no revive la ley primitivamente derogada, salvo que la nueva ley así lo disponga expresamente.",DERECHO_CIVIL,TITULO_PRELIMINAR,TITULO_VI,Derogación de las Leyes,3
