pregunta,respuesta,rama,libro,titulo,materia,dificultad
"¿Qué ocurre con las mejoras voluptuarias?","No se abonan a ningún poseedor, ni de buena ni de mala fe (art. 911 CC). Pero el poseedor de buena fe puede retirar los materiales siempre que pueda separarlos sin detrimento de la cosa.",DERECHO_CIVIL,LIBRO_II,TITULO_XII,De la reivindicación,2
"¿Puede reivindicarse un derecho real distinto del dominio?","Sí. El art. 891 CC permite reivindicar los demás derechos reales, excepto el derecho de herencia (que tiene acción de petición de herencia). El usufructuario puede reivindicar su usufructo.",DERECHO_CIVIL,LIBRO_II,TITULO_XII,De la reivindicación,2
"¿Qué es la acción publiciana según el art. 894 CC?","La acción que se concede al poseedor regular que ha perdido la posesión, para que se le restituya, aunque no pruebe dominio. Es una acción reivindicatoria para el poseedor regular no dueño.",DERECHO_CIVIL,LIBRO_II,TITULO_XII,De la reivindicación,3
"¿Contra quién no procede la acción publiciana?","No puede dirigirse contra el verdadero dueño ni contra quien posea con igual o mejor derecho (art. 894 inc. 2 CC).",DERECHO_CIVIL,LIBRO_II,TITULO_XII,De la reivindicación,3
"¿Qué son las acciones posesorias según el art. 916 CC?","Las que tienen por objeto conservar o recuperar la posesión de bienes raíces o de derechos reales constituidos en ellos.",DERECHO_CIVIL,LIBRO_II,TITULO_XIII,De las acciones posesorias,1
"¿Cuáles son los requisitos de las acciones posesorias?","1) Posesión tranquila y no interrumpida durante un año completo (art. 918 CC), 2) Que recaigan sobre inmuebles o derechos reales sobre inmuebles, 3) Que se ejerzan dentro del plazo de 1 año desde el acto de turbación o despojo (art. 920).",DERECHO_CIVIL,LIBRO_II,TITULO_XIII,De las acciones posesorias,2
"¿En qué plazo prescriben las acciones posesorias según el art. 920 CC?","En 1 año contado desde el acto de molestia o embarazo (querella de amparo) o desde el despojo (querella de restitución).",DERECHO_CIVIL,LIBRO_II,TITULO_XIII,De las acciones posesorias,1
"¿Cuáles son las principales acciones posesorias?","1) Querella de amparo: para conservar la posesión cuando se teme perturbación (art. 921), 2) Querella de restitución: para recuperar la posesión de que se ha sido despojado (art. 926), 3) Querella de restablecimiento: para restablecer la posesión perdida por violencia (art. 928).",DERECHO_CIVIL,LIBRO_II,TITULO_XIII,De las acciones posesorias,2
"¿Qué es la querella de amparo?","Acción posesoria que tiene el poseedor para conservar la posesión de sus bienes inmuebles cuando teme ser perturbado en ella. Busca impedir la turbación futura.",DERECHO_CIVIL,LIBRO_II,TITULO_XIII,De las acciones posesorias,1
"¿Qué es la querella de restitución?","Acción posesoria que tiene el poseedor despojado de su posesión para recuperarla. Requiere que el despojo haya ocurrido dentro del último año (art. 926 CC).",DERECHO_CIVIL,LIBRO_II,TITULO_XIII,De las acciones posesorias,1
"¿Qué es la querella de restablecimiento según el art. 928 CC?","Acción especial que se concede a todo el que ha sido despojado violentamente de la posesión o mera tenencia de un inmueble, para que se le restituya. No requiere posesión de un año; basta la mera tenencia.",DERECHO_CIVIL,LIBRO_II,TITULO_XIII,De las acciones posesorias,2
"¿Qué diferencia a la querella de restablecimiento de las demás acciones posesorias?","1) Se concede incluso al mero tenedor (no solo al poseedor), 2) No requiere posesión de un año, 3) Solo procede cuando el despojo fue VIOLENTO, 4) Prescribe en 6 meses (no 1 año).",DERECHO_CIVIL,LIBRO_II,TITULO_XIII,De las acciones posesorias,2
"¿Las acciones posesorias protegen bienes muebles?","No. El art. 916 CC las limita a bienes raíces o derechos reales constituidos sobre inmuebles. Los muebles no están protegidos por acciones posesorias.",DERECHO_CIVIL,LIBRO_II,TITULO_XIII,De las acciones posesorias,1
"¿Qué diferencia hay entre acción reivindicatoria y acción posesoria?","La reivindicatoria protege el DOMINIO (debe probarse ser dueño); la posesoria protege la POSESIÓN (basta probar posesión de un año). La reivindicatoria procede para muebles e inmuebles; la posesoria solo para inmuebles.",DERECHO_CIVIL,LIBRO_II,TITULO_XIII,De las acciones posesorias,2
"¿Qué es la prescripción según el art. 2492 CC?","Modo de adquirir las cosas ajenas, o de extinguir las acciones y derechos ajenos, por haberse poseído las cosas o no haberse ejercido dichas acciones y derechos durante cierto lapso de tiempo, y concurriendo los demás requisitos legales.",DERECHO_CIVIL,LIBRO_II,TITULO_XIV,De algunas acciones posesorias especiales,1
"¿Cuáles son las dos especies de prescripción?","1) Prescripción adquisitiva (usucapión): modo de adquirir dominio por posesión continuada. 2) Prescripción extintiva (liberatoria): modo de extinguir acciones y derechos por su no ejercicio.",DERECHO_CIVIL,LIBRO_II,TITULO_XIV,De algunas acciones posesorias especiales,1
"¿Cuáles son los requisitos comunes a toda prescripción?","1) Debe ser alegada (no opera de pleno derecho, art. 2493), 2) No puede renunciarse anticipadamente (art. 2494), 3) Corre a favor y en contra de toda persona (art. 2497), 4) Requiere transcurso de tiempo.",DERECHO_CIVIL,LIBRO_II,TITULO_XIV,De algunas acciones posesorias especiales,2
"¿La prescripción debe ser alegada según el art. 2493 CC?","Sí. El que quiera aprovecharse de la prescripción debe alegarla; el juez no puede declararla de oficio. Excepción: la prescripción de la acción penal y de la pena pueden declararse de oficio.",DERECHO_CIVIL,LIBRO_II,TITULO_XIV,De algunas acciones posesorias especiales,1
"¿Puede renunciarse la prescripción anticipadamente?","No. El art. 2494 CC prohíbe la renuncia anticipada. Solo puede renunciarse una vez cumplida, expresa o tácitamente (ej: pagando una deuda prescrita, art. 2494).",DERECHO_CIVIL,LIBRO_II,TITULO_XIV,De algunas acciones posesorias especiales,2
"¿Cuáles son los requisitos de la prescripción adquisitiva ordinaria?","1) Posesión regular (justo título + buena fe + tradición), 2) Posesión ininterrumpida, 3) Plazo: 2 años para muebles, 5 años para inmuebles (art. 2508).",DERECHO_CIVIL,LIBRO_II,TITULO_XIV,De algunas acciones posesorias especiales,1
"¿Cuáles son los requisitos de la prescripción adquisitiva extraordinaria?","1) Posesión (no se exige regular: basta cualquier posesión), 2) Posesión ininterrumpida, 3) Plazo: 10 años para muebles e inmuebles (art. 2510). No se exige justo título ni buena fe.",DERECHO_CIVIL,LIBRO_II,TITULO_XIV,De algunas acciones posesorias especiales,1
"¿Qué es la interrupción de la prescripción?","Hecho que hace perder el tiempo de posesión transcurrido. Puede ser natural (pérdida de la posesión, art. 2502) o civil (demanda judicial del dueño, art. 2503).",DERECHO_CIVIL,LIBRO_II,TITULO_XIV,De algunas acciones posesorias especiales,2
"¿Qué es la interrupción natural de la prescripción según el art. 2502 CC?","La que se produce: 1) Cuando sin haber pasado la posesión a otras manos, se ha hecho imposible el ejercicio de actos posesorios, 2) Cuando se ha perdido la posesión por haber entrado en ella otra persona.",DERECHO_CIVIL,LIBRO_II,TITULO_XIV,De algunas acciones posesorias especiales,2
"¿Qué es la interrupción civil de la prescripción según el art. 2503 CC?","La que se produce por toda demanda judicial, salvo las excepciones: 1) Notificación no hecha en forma legal, 2) Desistimiento de la demanda, 3) Abandono del procedimiento, 4) Sentencia absolutoria.",DERECHO_CIVIL,LIBRO_II,TITULO_XIV,De algunas acciones posesorias especiales,2
"¿Qué es la suspensión de la prescripción según el art. 2509 CC?","Beneficio que la ley otorga a ciertas personas impidiéndoles prescribir en su contra. Se suspende a favor de: 1) Menores, 2) Dementes, 3) Sordomudos, 4) La herencia yacente. También entre cónyuges.",DERECHO_CIVIL,LIBRO_II,TITULO_XIV,De algunas acciones posesorias especiales,2
"¿La suspensión opera en la prescripción extraordinaria?","No, como regla general. El art. 2511 CC establece que la prescripción extraordinaria no se suspende a favor de las personas enumeradas en el art. 2509. Excepción: sí se suspende siempre entre cónyuges.",DERECHO_CIVIL,LIBRO_II,TITULO_XIV,De algunas acciones posesorias especiales,3
"¿La prescripción adquisitiva requiere sentencia judicial?","Sí. El art. 2513 CC exige sentencia judicial que declare la prescripción. Debe inscribirse en el CBR para inmuebles. La prescripción no opera de pleno derecho.",DERECHO_CIVIL,LIBRO_II,TITULO_XIV,De algunas acciones posesorias especiales,2
"¿Qué cosas no pueden adquirirse por prescripción?","1) Las cosas comunes a todos los hombres (art. 585), 2) Los bienes nacionales de uso público (imprescriptibles), 3) Los derechos personalísimos (uso, habitación). Las servidumbres discontinuas e inaparentes tampoco pueden prescribirse (art. 882).",DERECHO_CIVIL,LIBRO_II,TITULO_XIV,De algunas acciones posesorias especiales,2
"¿Qué son las acciones posesorias especiales del Título XIV?","Las que protegen contra obras nuevas (denuncia de obra nueva, art. 930) y contra obras ruinosas (denuncia de obra ruinosa, art. 932). Buscan prevenir daños causados por construcciones del vecino.",DERECHO_CIVIL,LIBRO_II,TITULO_XIV,De algunas acciones posesorias especiales,2
"¿Qué es la denuncia de obra nueva según el art. 930 CC?","Acción que tiene el poseedor de un inmueble para pedir la suspensión de toda obra nueva que se trate de construir sobre el suelo del que está en posesión, o que embarace el goce de una servidumbre.",DERECHO_CIVIL,LIBRO_II,TITULO_XIV,De algunas acciones posesorias especiales,2
"¿Qué es la denuncia de obra ruinosa según el art. 932 CC?","Acción para obtener la demolición o reparación de un edificio o cualquier construcción del vecino que amenace ruina y pueda causar daño al demandante o a los transeúntes.",DERECHO_CIVIL,LIBRO_II,TITULO_XIV,De algunas acciones posesorias especiales,2
