pregunta,respuesta,rama,libro,titulo,materia,dificultad
"¿Qué es la citación APA para legislación chilena?","Formato: Art. X del Código/Ley. Ej: 'Art. 1445 del Código Civil.' Para leyes especiales: 'Art. 106 de la Ley N° 19.968 sobre Tribunales de Familia.' Se cita por número de ley y artículo, no por nombre coloquial. Para decretos: 'Art. X del D.S. N° Y del Ministerio Z.'",DERECHO_PROCESAL_CIVIL,MODULO_DIARIO,CITACION,De la citacion APA,2
"¿Qué es la citación APA para doctrina jurídica chilena?","Formato: Apellido, Inicial (año). Título en cursiva. Editorial, página. Ej: 'Orrego, J.A. (2020). Derecho Civil: Acto Jurídico. Editorial Metropolitana, p. 45.' Para artículos en revista: Apellido, Inicial (año). Título del artículo. Nombre de la Revista, volumen(número), páginas.",DERECHO_PROCESAL_CIVIL,MODULO_DIARIO,CITACION,De la citacion APA,2
"¿Qué es una revista jurídica académica?","Publicación periódica con ISSN que compila artículos de investigación jurídica revisados por pares o comité editorial. Otorga valor curricular a los autores. Ejemplos chilenos: Revista de Derecho (UACh), Revista Chilena de Derecho (UC), Ius et Praxis (UTalca), Revista de Derecho (UCN).",DERECHO_PROCESAL_CIVIL,MODULO_DIARIO,REVISTA,De la Revista,2
"¿Qué es el debate jurídico formal como formato académico?","Dos autores defienden posiciones opuestas sobre un tema jurídico controvertido. Cada uno publica su argumento inicial, los lectores votan, y ambos publican una réplica. Formato clásico de revistas jurídicas con dinámica digital. Genera alto engagement y obliga a argumentar con rigor.",DERECHO_PROCESAL_CIVIL,MODULO_DIARIO,FORMATO_DEBATE,Del debate formal,2
"¿Qué es la cita interna entre publicaciones en El Diario?","Cuando un autor cita o referencia una publicación de otro usuario dentro de la misma plataforma. Crea red de conocimiento interconectado. Las citas internas son criterio para selección de artículos para la Revista (junto con lecturas únicas y revisión editorial).",DERECHO_PROCESAL_CIVIL,MODULO_DIARIO,REGLAS,De las citas internas,2
"¿Cómo se genera un directorio de especialidades a partir de publicaciones?","El historial de publicaciones en ciertas materias genera automáticamente un perfil de especialidad: quién sabe de obligaciones, quién de familia, quién de procesal. El estudiante puede buscar al ayudante más activo en la materia que necesita, con su obra como respaldo de credibilidad.",DERECHO_PROCESAL_CIVIL,MODULO_DIARIO,INTEGRACION,De la integracion,2
"¿Cómo se integra El Diario con el simulacro oral?","El examinador virtual (IA) puede citar artículos publicados en El Diario para hacer preguntas más contingentes y conectadas con la comunidad. El contenido generado por los usuarios retroalimenta la experiencia de aprendizaje. Un ensayo bien recibido puede inspirar preguntas del examinador.",DERECHO_PROCESAL_CIVIL,MODULO_DIARIO,INTEGRACION,De la integracion,2
"¿Cómo se generan flashcards automáticas desde artículos de El Diario?","Si un ensayo es bien recibido (métricas de lectura + citas), la plataforma puede generar 3-4 flashcards automáticamente usando Claude API. REQUIERE autorización expresa del autor. Convierte conocimiento del usuario en material de estudio para toda la plataforma. Ecosistema integrado.",DERECHO_PROCESAL_CIVIL,MODULO_DIARIO,INTEGRACION,De la integracion,2
"¿Cuál es el valor de publicar análisis jurisprudenciales como estudiante?","1) Desarrolla pensamiento crítico y argumentación rigurosa. 2) Crea portafolio académico citable (especialmente si entra en Revista con ISSN). 3) Conecta teoría con práctica (fallos reales). 4) Entrena para el examen oral (análisis de casos). 5) Contribuye al diálogo jurídico de la comunidad.",DERECHO_PROCESAL_CIVIL,MODULO_DIARIO,PUBLICACION,De la publicacion estudiantil,1
"¿Qué es el cierre editorial del Expediente Abierto?","Al cerrar el plazo del debate, la plataforma publica una nota editorial de síntesis con: los argumentos más sólidos de cada posición, la norma y jurisprudencia más relevante citada, y el ganador del premio 'Mejor Alegato'. Cierra el ciclo de aprendizaje con una síntesis de calidad profesional.",DERECHO_PROCESAL_CIVIL,MODULO_DIARIO,FORMATO_D,Del Expediente Abierto,2
"¿Qué es la conexión entre El Diario y la alianza con profesores?","Un artículo publicado en El Diario que cite apuntes autorizados de un profesor (ej: Orrego) lleva lectores a su sitio web. Refuerza la alianza y demuestra al profesor que el acuerdo genera tráfico real hacia su obra. Beneficio mutuo: credibilidad para el alumno, difusión para el profesor.",DERECHO_PROCESAL_CIVIL,MODULO_DIARIO,INTEGRACION,De la integracion,2
"¿Qué criterios usa la plataforma para seleccionar artículos para la Revista mensual?","Fórmula transparente: 1) Más de X lecturas únicas (umbral según volumen de la plataforma). 2) Al menos una cita interna de otro usuario. 3) Revisión editorial básica por el equipo. El autor es consultado y debe aceptar expresamente. Nunca se fuerza la inclusión.",DERECHO_PROCESAL_CIVIL,MODULO_DIARIO,REVISTA,De la Revista,2
"¿Qué es la propiedad del contenido al publicar en El Diario?","El autor CONSERVA todos sus derechos (morales y patrimoniales). Al publicar, no cede nada. Solo otorga licencia de reproducción a la plataforma si acepta expresamente para la Revista mensual (documento digital con timestamp). La plataforma no puede usar el contenido para fines no descritos.",DERECHO_PROCESAL_CIVIL,MODULO_DIARIO,REGLAS,De las reglas editoriales,2
"¿Qué es la cosa juzgada y cómo se relaciona con el efecto relativo?","Cosa juzgada (art. 175-177 CPC): la sentencia firme produce acción (ejecutar lo resuelto) y excepción (impedir que se vuelva a litigar lo mismo). Triple identidad: mismas partes, mismo objeto, misma causa de pedir. Es consecuencia del efecto relativo: solo afecta a las partes del juicio.",DERECHO_PROCESAL_CIVIL,MODULO_DIARIO,JURISPRUDENCIA,De la cosa juzgada,2
"¿Qué es la fuerza persuasiva de la jurisprudencia reiterada?","Aunque el art. 3 CC establece efecto relativo, en la práctica los tribunales inferiores tienden a seguir los criterios de la CS para evitar que sus sentencias sean revocadas en casación. Esto crea una vinculación DE HECHO (no de derecho) que funciona como cuasi-precedente.",DERECHO_PROCESAL_CIVIL,MODULO_DIARIO,JURISPRUDENCIA,Del precedente,3
"¿Qué son los principios de la lógica, máximas de experiencia y conocimientos científicos en sana crítica?","Los tres pilares del sistema de sana crítica (Ley 19.968 familia, CPP penal): 1) Principios de la lógica: no contradicción, razón suficiente. 2) Máximas de experiencia: sentido común cualificado. 3) Conocimientos científicamente afianzados: ciencia actual aceptada. El juez valora libremente PERO fundamentando.",DERECHO_PROCESAL_CIVIL,MODULO_DIARIO,JURISPRUDENCIA,De la valoracion,3
"¿Qué diferencia hay entre prueba legal tasada y sana crítica?","PRUEBA LEGAL TASADA (CPC civil): la ley asigna valor predeterminado a cada medio de prueba. Ej: instrumento público hace plena fe (art. 1700 CC). SANA CRÍTICA (familia, laboral, penal): el juez valora libremente pero debe fundamentar según lógica, experiencia y ciencia. Tendencia moderna: sana crítica.",DERECHO_PROCESAL_CIVIL,MODULO_DIARIO,JURISPRUDENCIA,De la valoracion,2
"¿Qué es la casación en el fondo como mecanismo de unificación jurisprudencial?","Recurso ante la CS (art. 767 CPC) por infracción de ley que influye sustancialmente en lo dispositivo del fallo. La CS fija la correcta interpretación de la ley. Aunque formalmente no crea precedente vinculante, de facto uniforma la jurisprudencia al establecer criterios que los tribunales inferiores siguen.",DERECHO_PROCESAL_CIVIL,MODULO_DIARIO,JURISPRUDENCIA,De la unificacion,3
