pregunta,respuesta,rama,libro,titulo,materia,dificultad
"¿Cuáles son los requisitos del abandono del procedimiento?","1) Inactividad de TODAS las partes (no solo del demandante), 2) Durante 6 meses continuos, 3) Contados desde la última resolución recaída en gestión útil, 4) Solo puede ser alegado por el demandado (art. 153 CPC).",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_XVI,Del abandono del procedimiento,2
"¿Quién puede alegar el abandono del procedimiento?","Solo el demandado (art. 153 CPC). El demandante no puede alegarlo. El demandado puede hacerlo como acción (solicitar que se declare) o como excepción (si el demandante intenta reactivar el juicio).",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_XVI,Del abandono del procedimiento,2
"¿Qué efectos produce el abandono del procedimiento?","1) Se pierde todo lo obrado en el juicio (actuaciones, prueba), 2) No se extingue la acción: el demandante puede iniciar un NUEVO juicio, 3) Las resoluciones pronunciadas se miran como no existentes (art. 156 CPC).",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_XVI,Del abandono del procedimiento,2
"¿En qué procedimientos no procede el abandono?","Art. 157 CPC: no procede en juicios de quiebra (concursal), ni en procedimientos ejecutivos de realización de prenda. Tampoco procede respecto de medidas precautorias otorgadas como prejudiciales.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_XVI,Del abandono del procedimiento,2
"¿Qué son las medidas prejudiciales?","Diligencias o actuaciones que pueden solicitarse ANTES de entablar la demanda, con el fin de preparar la entrada al juicio. Pueden ser prejudiciales propiamente tales (preparatorias), probatorias o precautorias (arts. 273-289 CPC).",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_IV_LIBRO_II,De las medidas prejudiciales,1
"¿Cuáles son las tres categorías de medidas prejudiciales?","1) Preparatorias (art. 273): declaración jurada, exhibición de documentos, exhibición de cosa litigiosa, 2) Probatorias (art. 281-286): inspección personal, informe de peritos, confesión, 3) Precautorias (art. 279): medidas cautelares previas a la demanda.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_IV_LIBRO_II,De las medidas prejudiciales,2
"¿Cuáles son las medidas prejudiciales preparatorias del art. 273 CPC?","1) Declaración jurada sobre algún hecho relativo a la capacidad o personería, 2) Exhibición de la cosa que será objeto de la demanda, 3) Exhibición de sentencias, testamentos, inventarios, etc., 4) Exhibición de libros de contabilidad, 5) Constitución de apoderado.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_IV_LIBRO_II,De las medidas prejudiciales,2
"¿Qué son las medidas precautorias según el art. 290 CPC?","Providencias que puede solicitar el demandante para asegurar el resultado de la acción, evitando que el demandado disponga de sus bienes. Tienen por objeto garantizar la eficacia de la sentencia.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_V_LIBRO_II,De las medidas precautorias,1
"¿Cuáles son las medidas precautorias del art. 290 CPC?","1) Secuestro de la cosa objeto de la demanda, 2) Nombramiento de interventor, 3) Retención de bienes determinados, 4) Prohibición de celebrar actos o contratos sobre bienes determinados.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_V_LIBRO_II,De las medidas precautorias,1
"¿Cuáles son los requisitos generales de las medidas precautorias?","1) Existir demanda presentada (salvo prejudiciales precautorias), 2) Acompañar comprobantes que constituyan presunción grave del derecho que se reclama (art. 298), 3) Recaer sobre bienes determinados del demandado, 4) No existir seguridad suficiente del resultado.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_V_LIBRO_II,De las medidas precautorias,2
"¿Qué son las medidas prejudiciales precautorias según el art. 279 CPC?","Medidas precautorias que se solicitan ANTES de la demanda. Son excepcionales. Requisitos adicionales: 1) Motivos graves y calificados, 2) Determinar el monto de los bienes, 3) Presentar fianza, 4) Presentar la demanda dentro de 10 días (ampliable a 30).",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_V_LIBRO_II,De las medidas precautorias,2
"¿Qué plazo tiene el solicitante de una medida prejudicial precautoria para presentar la demanda?","10 días desde que se concede, ampliable hasta 30 días por motivos fundados (art. 280 CPC). Si no presenta la demanda en plazo, la medida queda sin efecto y el solicitante responde de los perjuicios causados.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_V_LIBRO_II,De las medidas precautorias,2
"¿Las medidas precautorias son taxativas?","Las del art. 290 CPC son las nominadas (4 medidas). Pero el art. 298 inc. 2 permite al tribunal decretar medidas precautorias innominadas que estime necesarias para asegurar el resultado de la acción, cuando las del art. 290 sean insuficientes.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_V_LIBRO_II,De las medidas precautorias,2
"¿Qué es el desistimiento de la demanda?","Acto procesal por el cual el demandante manifiesta su voluntad de no continuar con el juicio. Extingue la acción y produce cosa juzgada (art. 150 CPC). Se diferencia de la renuncia y del abandono.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_XV,Del desistimiento de la demanda,1
"¿Qué diferencia hay entre desistimiento y abandono?","El desistimiento es voluntario del demandante y extingue la acción. El abandono se produce por inactividad de TODAS las partes y NO extingue la acción (solo pierde lo obrado, permitiendo un nuevo juicio).",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_XVI,Del abandono del procedimiento,2
"¿El desistimiento requiere consentimiento del demandado?","El tribunal da traslado al demandado por 3 días. Si el demandado se opone, el tribunal resuelve si acepta o rechaza el desistimiento (art. 149 CPC). No es automático.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_XV,Del desistimiento de la demanda,2
"¿Qué es la acumulación de autos según el art. 92 CPC?","Incidente especial que permite reunir en un solo proceso dos o más juicios pendientes ante tribunales competentes, cuando se cumplen ciertos requisitos: identidad de partes, o cuando la sentencia de uno influye en el otro.",DERECHO_PROCESAL_CIVIL,LIBRO_I,TITULO_X,De la acumulación de autos,2
